0.00185947345707922;0.0567967213804272;-4372.6;55957.952
0.001858723213527;0.0567996803883493;-4555;55929.214
0.00185895210977211;0.0567853343498094;-4226.5;55876.02
0.00185910479844755;0.056784703220298;-4226.3;55876.02
0.00185916955628795;0.0567937610602074;-4255.5;55926.43
0.00185947345707922;0.0567967213804272;-4372.7;55958.879
0.00185891306392336;0.0567956115064176;-4298.1;55930.832
0.00185843632072292;0.0568033198047699;-4268.7;55898.465
0.00185891306392336;0.0567961123090356;-4309.9;55934.737
0.00185899047506131;0.0567827380581028;-4226.2;55876.02
0.00185910479844755;0.056784703220298;-4226.6;55876.135
0.00185790609204185;0.0567993655019383;-4268.2;55893.159
0.00185947345707922;0.056795965320548;-4338.1;55966.172
0.00185856137518311;0.0568040041926284;-4350.1;55970.278
0.00185895210977211;0.0567850320393677;-4235.4;55901.565
0.0018596261483105;0.0567977054678369;-4348.1;55938.927
0.00185840832962365;0.0567980167649585;-4536;56037.128
0.00185950085608981;0.0567973924163034;-4321.8;55922.589
0.00185840832962365;0.0567967653009272;-4531;56045.41
0.00185895210977211;0.0567853343498094;-4228.5;55877.681
0.00185949850524538;0.05679236881455;-4298;55928.624
0.00185858668056151;0.0567994469196156;-4272.9;55919.934
0.00185858668056151;0.0567977974780438;-4348.3;55952.682
0.00185950085608981;0.0567973924163034;-4337.9;55939.404
0.00185858668056151;0.0568019250976415;-4342.4;55896.712
0.00185790609204185;0.0567993567343195;-4336.8;55966.466
0.00185938647291736;0.0567954271849333;-4321.7;55922.589
0.00185949850524538;0.0567911232991487;-4271.7;55886.887
0.00185949850524538;0.0567918470294785;-4299.6;55943.056
0.00185741687892725;0.0567909736132656;-4226.2;55883.109
0.00185803369084503;0.0568045410679503;-4335.7;55964.307
0.00185949850524538;0.0567907129527343;-4307.2;55961.785
0.00185858668056151;0.0567932276418728;-4489;56069.941
0.00185674934451229;0.0567742169986351;-4322.9;55992.619
0.00185858668056151;0.0567960403462808;-4511;56058.65
0.0018596261483105;0.0567933316704364;-4561;56063.685
0.00185949850524538;0.056787484061986;-4262.3;55934.048
0.00185949850524538;0.0567885616820074;-4519;56073.433
0.00186104537176979;0.0566899597386947;-4359.4;55976.169
0.0018596261483105;0.0567958908176758;-4338.7;55959.02
0.00185587293616254;0.0567060254259663;-4261.9;55940.761
0.00186104537176979;0.0566899599024231;-4358.3;55975.777
0.00185949850524538;0.0567891558653271;-4562;56071.255
0.00185949850524538;0.0567910050741139;-4327.3;55956.403
0.00182204029388556;0.056164065089215;-4450;56148.214
0.00181960564347835;0.0560941159418826;-4360.6;56096.488
0.00185947114138482;0.0567914405335681;-4435;56023.987
0.00185803369084503;0.0568044596969166;-4316.7;55950.782
0.0018596261483105;0.0567939499910149;-4382.3;55966.984
0.00185962389613172;0.0567953618087631;-4295.1;55920.137
0.00185949850524538;0.0567917694258695;-4313.1;55946.051
0.00185947114138482;0.0567927040598742;-4559;56074.677
0.00185962389613172;0.0567936979398449;-4339.4;55967.136
0.00185749011458962;0.0567593561541895;-4349.7;56008.914
0.00185950085608981;0.0567948857921441;-4447;55998.804
0.0018596261483105;0.056794469866841;-4501;56046.687
0.00185949850524538;0.0567920087012461;-4307.9;55933.003
0.00182051439680733;0.0561459074041045;-4444;56143.314
0.00185713606892009;0.0567519597020299;-4368.3;56028.448
0.0017878462180094;0.0564181977682043;-4287.1;56001.866
0.00186104537176979;0.056688154952604;-4392;55999.593
0.00182873653181124;0.0561994930333377;-4265.5;55991.429
0.00185949850524538;0.0567877794140917;-4290.3;55919.358
0.00185949850524538;0.0567904933474828;-4465;56039.821
0.00183257131284613;0.0565158200641803;-4335.8;56026.29
0.0018578785479871;0.0568067598837432;-4314.6;55927.367
0.00182063659232374;0.0561493752574896;-4407.1;56139.271
0.00182033859379337;0.0561401721365938;-4459;56169.217
0.00185947114138482;0.056791458637551;-4504;56076.983
0.00182167199461423;0.0561005294459348;-4385.9;56106.534
0.00185947114138482;0.0567961183616939;-4326.7;55973.652
0.00186134372637319;0.0566965655234716;-4314.3;55949.295
0.00185710873841372;0.0567530928934818;-4483;56119.783
0.0018580311503805;0.0567959085382812;-4607;56128.636
0.0018580311503805;0.056798342268948;-4395.4;56020.463
0.00186104537176979;0.0566865197332623;-4399.2;56015.05
0.00185863050553208;0.0567897170450839;-4464;56079.329
0.00178766821344829;0.0564143486796082;-4337;56043.313
0.00183797599725963;0.056557839982674;-4276.8;55974.086
0.00185932012764301;0.0567860081480657;-4514;56083.221
0.00185879047358312;0.05668855835892;-4490;56098.871
0.00182196938463105;0.0561015388187873;-4454;56150.84
0.00184606527839575;0.056557657339653;-4321.1;56011.355
0.00185772781726926;0.0567904940128414;-4497;56128.448
0.0018589337861819;0.0567931744904867;-4455;56072.745
0.00185863050553208;0.0567873390067569;-4468;56086.582
0.00185863050553208;0.0567899374492977;-4465;56078.699
0.00181289611425162;0.0559240682103718;-4357.7;56103.333
0.001782324934979;0.0561464026987961;-4326.1;56058.235
0.00185772781726926;0.0567904972470285;-4497;56127.545
0.00185880887733208;0.0567871614636728;-4528;56103.401
0.00185646809038315;0.0567512744410688;-4373.2;56040.383
0.00185932012764301;0.0567874279445496;-4323.9;55992.861
0.0018580311503805;0.0568027072439519;-4330.4;55958.769
0.00181653034817319;0.0560198256501414;-4426;56147.823
0.00181853996955281;0.0560645830530528;-4389;56122.998
0.00185947114138482;0.0567901211402005;-4593;56083.528
0.00183463065781521;0.0565539711575896;-4274.8;55984.856
0.0018580311503805;0.0568007691864775;-4277.5;55928.299
0.00185947114138482;0.0567950712342652;-4295.4;55958.466
0.00185835851336063;0.0567861760138545;-4303;55973.295
0.00185962389613172;0.0567972760057179;-4229.9;55882.281
