  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake                gwsoiln          gwsoilp
   366    12    31  2020    1540       0  hru1540        0.000       0.000     -11.918     -12.355            0.000            0.000            0.000            0.002           12.478           -5.211            2.124           26.440            4.655           38.692            9.736           82.692           17.098            0.000            0.000
   366    12    31  2020    1541       0  hru1541        0.000       0.000      -7.868      -6.518          171.296           49.795            0.000            0.482           15.834           -0.858            2.880            2.859            0.556           38.692            9.736          191.167           44.803            0.000            0.000
   366    12    31  2020    1542       0  hru1542        0.000       0.000     -18.900     -33.050          171.296           49.795            0.000            0.034            9.018            4.493            1.786            2.889            0.567           37.774            9.485          190.784           47.528            0.000            0.000
   366    12    31  2020    1543       0  hru1543        0.000       0.000     -21.015     -38.701          171.296           49.795            0.000            0.027            9.001            4.506            1.784            2.717            0.555           38.217            9.606          192.810           47.541            0.000            0.000
   366    12    31  2020    1544       0  hru1544        0.000       0.000     -20.798     -39.690          171.296           49.795            0.000            0.000            8.808            4.611            1.748            2.754            0.560           38.061            9.563          191.792           47.352            0.000            0.000
   366    12    31  2020    1545       0  hru1545        0.000       0.000     -29.312     -38.009           79.673           19.918            0.000            0.059           13.561           -9.863            2.321            3.405            0.868           38.401            9.656          141.560           38.231            0.000            0.000
   366    12    31  2020    1546       0  hru1546        0.000       0.000      -7.206      -5.640          131.460           43.820            0.000            0.570           16.040            5.865            2.975           18.212            2.525           38.944            9.805          151.480           33.868            0.000            0.000
   366    12    31  2020    1547       0  hru1547        0.000       0.000     -15.949     -30.451          171.296           49.795            0.000            0.293            9.432            4.378            1.860            2.830            0.559           38.656            9.726          191.554           43.293            0.000            0.000
   366    12    31  2020    1548       0  hru1548        0.000       0.000       0.035       0.031          171.296           49.795            0.000            1.851           16.666           -1.587            3.025            2.819            0.533           38.888            9.789          157.760           33.948            0.000            0.000
   366    12    31  2020    1549       0  hru1549        0.000       0.000     -13.973     -10.100           79.673           19.918            0.000            0.270           12.849           -9.602            2.198            3.419            0.833           38.067            9.565          132.634           34.734            0.000            0.000
   366    12    31  2020    1550       0  hru1550        0.000       0.000       7.241     -11.366          171.296           49.795            0.000           18.849           21.147           -5.324            3.794            1.341            0.238           38.543            9.695           64.844           13.740            0.000            0.000
   366    12    31  2020    1551       0  hru1551        0.000       0.000      -3.323      -1.656          171.296           49.795            0.000            1.186           18.547           -2.745            3.344            2.987            0.561           38.264            9.618          188.950           41.059            0.000            0.000
   366    12    31  2020    1552       0  hru1552        0.000       0.000     -13.979     -11.261           79.673           19.918            0.000            0.074           13.771          -10.049            2.357            3.200            0.836           38.159            9.590          139.452           38.110            0.000            0.000
   366    12    31  2020    1553       0  hru1553        0.000       0.000      -0.884     -10.119           79.673           19.918            0.000           15.334           16.556          -12.466            2.832            2.388            0.529           38.909            9.795           85.707           17.204            0.000            0.000
   366    12    31  2020    1554       0  hru1554        0.000       0.000     -32.779     -45.957           79.673           19.918            0.000            0.027           13.121           -9.650            2.245            3.270            0.853           38.217            9.606          141.852           38.533            0.000            0.000
   366    12    31  2020    1555       0  hru1555        0.000       0.000     -21.076     -39.442          171.296           49.795            0.000            0.079           16.381           -1.175            2.975            2.879            0.574           38.822            9.771          199.179           48.254            0.000            0.000
   366    12    31  2020    1556       0  hru1556        0.000       0.000     -30.813     -36.761           79.673           19.918            0.000            0.014           12.316           -8.999            2.107            3.185            0.837           38.845            9.777          140.779           38.910            0.000            0.000
   366    12    31  2020    1557       0  hru1557        0.000       0.000      -2.478      -5.710           79.673           19.918            0.000           11.059           30.016          -23.370            5.135            2.526            0.554           38.770            9.757           84.552           18.932            0.000            0.000
   366    12    31  2020    1558       0  hru1558        0.000       0.000     -19.379     -32.648          171.296           49.795            0.000            0.025            9.086            4.617            1.810            2.763            0.552           38.584            9.706          192.788           46.853            0.000            0.000
   366    12    31  2020    1559       0  hru1559        0.000       0.000     -17.109     -33.998          171.296           49.795            0.000            0.759            8.524            4.941            1.711            2.857            0.541           38.342            9.640          182.217           38.728            0.000            0.000
   366    12    31  2020    1560       0  hru1560        0.000       0.000     -22.105     -40.134          171.296           49.795            0.000            0.037            9.172            4.403            1.815            2.653            0.546           38.672            9.730          192.936           47.870            0.000            0.000
   366    12    31  2020    1561       0  hru1561        0.000       0.000     -17.288     -29.243          171.296           49.795            0.000            0.043           14.636            0.222            2.673            2.854            0.565           38.642            9.722          196.860           48.230            0.000            0.000
   366    12    31  2020    1562       0  hru1562        0.000       0.000     -13.738     -10.174           79.673           19.918            0.000            0.013           11.937           -8.720            2.043            3.331            0.858           38.972            9.812          141.031           38.288            0.000            0.000
   366    12    31  2020    1563       0  hru1563        0.000       0.000      10.833       7.518          171.296           49.795            0.000           11.565           19.544           -3.733            3.518            2.098            0.376           38.972            9.812          121.290           25.221            0.000            0.000
   366    12    31  2020    1564       0  hru1564        0.000       0.000     -16.196     -31.295          171.296           49.795            0.000            0.297            9.426            4.414            1.860            2.897            0.561           38.656            9.726          191.167           43.207            0.000            0.000
   366    12    31  2020    1565       0  hru1565        0.000       0.000       2.182      -0.534          171.296           49.795            0.000            4.667           19.242           -3.540            3.465            2.064            0.397           38.290            9.625          130.776           27.534            0.000            0.000
   366    12    31  2020    1566       0  hru1566        0.000       0.000       0.482      -0.250          171.296           49.795            0.000            2.985           19.088           -3.227            3.437            2.545            0.476           38.290            9.625          158.410           33.513            0.000            0.000
   366    12    31  2020    1567       0  hru1567        0.000       0.000     -16.734     -34.667          171.296           49.795            0.000            2.951           18.946           -3.254            3.412            2.440            0.451           38.290            9.625          152.718           32.276            0.000            0.000
   366    12    31  2020    1568       0  hru1568        0.000       0.000      -3.592      -8.219          171.296           49.795            0.000            2.831           18.837           -3.089            3.394            2.592            0.478           38.290            9.625          157.562           33.484            0.000            0.000
   366    12    31  2020    1569       0  hru1569        0.000       0.000     -24.188     -42.510          171.296           49.795            0.000            0.533           17.801           -2.469            3.214            2.980            0.569           38.342            9.640          196.131           45.727            0.000            0.000
   366    12    31  2020    1570       0  hru1570        0.000       0.000       6.082       3.260          235.034           69.714            0.000            0.000           22.790            1.458            4.299            2.585            0.457           38.264            9.618          238.093           40.670            0.000            0.000
   366    12    31  2020    1571       0  hru1571        0.000       0.000     -20.790     -38.136          171.296           49.795            0.000            0.328           10.032            3.804            1.972            2.744            0.534           38.421            9.661          181.776           42.402            0.000            0.000
   366    12    31  2020    1572       0  hru1572        0.000       0.000     -31.384     -44.981           79.673           19.918            0.000            0.012           13.338           -9.625            2.283            3.248            0.845           38.559            9.699          140.502           38.308            0.000            0.000
   366    12    31  2020    1573       0  hru1573        0.000       0.000     -13.396      -9.367           79.673           19.918            0.000            0.012           12.831           -9.291            2.196            3.220            0.837           38.847            9.778          140.735           38.175            0.000            0.000
   366    12    31  2020    1574       0  hru1574        0.000       0.000     -14.965     -45.017          235.034           69.714            0.000            0.696           13.512            8.443            2.887            2.144            0.366           38.128            9.581          226.270           40.640            0.000            0.000
   366    12    31  2020    1575       0  hru1575        0.000       0.000      -8.134      -3.941          171.296           49.795            0.000            0.103           18.641           -3.046            3.367            2.780            0.574           38.931            9.801          201.261           48.675            0.000            0.000
   366    12    31  2020    1576       0  hru1576        0.000       0.000      -9.108      -8.431           79.673           19.918            0.000            2.155           27.406          -21.116            4.689            3.694            0.909           38.770            9.757          141.324           31.801            0.000            0.000
   366    12    31  2020    1577       0  hru1577        0.000       0.000     -20.512     -38.911          171.296           49.795            0.000            0.021           18.147           -2.408            3.283            2.872            0.580           38.745            9.750          199.450           48.686            0.000            0.000
   366    12    31  2020    1578       0  hru1578        0.000       0.000     -29.753     -44.417           79.673           19.918            0.000            0.007           13.121           -9.573            2.246            3.373            0.861           38.413            9.659          140.776           38.226            0.000            0.000
   366    12    31  2020    1579       0  hru1579        0.000       0.000      -5.454     -39.641          235.034           69.714            0.000           16.125           42.344          -13.154            7.522            2.628            0.427           38.559            9.699          212.778           35.389            0.000            0.000
   366    12    31  2020    1580       0  hru1580        0.000       0.000     -11.070     -42.772          235.034           69.714            0.000            1.397           41.499          -12.689            7.375            2.481            0.420           38.559            9.699          250.623           43.954            0.000            0.000
   366    12    31  2020    1581       0  hru1581        0.000       0.000      -8.735      -4.955          171.296           49.795            0.000            0.086           14.739            0.023            2.690            2.860            0.567           38.681            9.733          195.648           48.145            0.000            0.000
   366    12    31  2020    1582       0  hru1582        0.000       0.000      -9.454      -7.015          171.296           49.795            0.000            0.058           16.233           -1.045            2.949            2.870            0.572           38.998            9.819          196.577           48.275            0.000            0.000
   366    12    31  2020    1583       0  hru1583        0.000       0.000      -8.942     -38.833          235.034           69.714            0.000            0.000           22.445            1.615            4.241            2.589            0.448           37.907            9.521          238.857           41.103            0.000            0.000
   366    12    31  2020    1584       0  hru1584        0.000       0.000      -2.104      -1.108          171.296           49.795            0.000            2.101           16.617           -1.565            3.019            2.852            0.531           38.888            9.789          163.927           36.645            0.000            0.000
   366    12    31  2020    1585       0  hru1585        0.000       0.000     -13.711      -9.728           79.673           19.918            0.000            0.024           13.114           -9.478            2.244            3.452            0.878           38.972            9.812          142.614           38.396            0.000            0.000
   366    12    31  2020    1586       0  hru1586        0.000       0.000     -21.340     -38.918          171.296           49.795            0.000            0.012            8.975            4.585            1.779            2.642            0.550           38.505            9.684          192.004           48.076            0.000            0.000
   366    12    31  2020    1587       0  hru1587        0.000       0.000     -26.682     -36.984           79.673           19.918            0.000            0.021           12.987           -9.306            2.223            3.262            0.843           38.745            9.750          142.054           38.522            0.000            0.000
   366    12    31  2020    1588       0  hru1588        0.000       0.000       9.556       5.887          235.034           69.714            0.000            0.000           22.291            1.830            4.217            2.291            0.387           38.972            9.812          209.315           36.184            0.000            0.000
   366    12    31  2020    1589       0  hru1589        0.000       0.000       0.597      -2.553          171.296           49.795            0.000            0.360           19.227           -6.640            3.436            2.020            0.369           38.850            9.779          115.992           25.852            0.000            0.000
   366    12    31  2020    1590       0  hru1590        0.000       0.000      -8.900      -4.506          171.296           49.795            0.000            0.065           17.696           -2.095            3.198            3.075            0.587           38.944            9.805          203.061           49.451            0.000            0.000
   366    12    31  2020    1591       0  hru1591        0.000       0.000     -21.249     -38.590          171.296           49.795            0.000            0.053            9.264            4.214            1.830            2.749            0.553           38.321            9.634          189.963           47.360            0.000            0.000
   366    12    31  2020    1592       0  hru1592        0.000       0.000     -21.532     -38.908          171.296           49.795            0.000            0.051            9.123            4.445            1.805            2.666            0.544           37.704            9.465          190.765           47.621            0.000            0.000
   366    12    31  2020    1593       0  hru1593        0.000       0.000     -12.321     -33.421          171.296           49.795            0.000            0.000           35.220          -15.935            6.146            2.453            0.428           38.325            9.635          154.631           30.082            0.000            0.000
   366    12    31  2020    1594       0  hru1594        0.000       0.000     -18.349     -31.637          171.296           49.795            0.000            0.087           16.135           -0.788            2.933            2.912            0.569           38.714            9.742          198.351           48.416            0.000            0.000
   366    12    31  2020    1595       0  hru1595        0.000       0.000      -0.885     -29.967          235.034           69.714            0.000            0.317           23.876            0.358            4.505            2.588            0.412           38.591            9.708          179.361           29.664            0.000            0.000
   366    12    31  2020    1596       0  hru1596        0.000       0.000     -21.069     -41.879          171.296           49.795            0.000            0.000           33.488          -15.020            5.849            3.046            0.574           38.591            9.708          194.349           43.315            0.000            0.000
   366    12    31  2020    1597       0  hru1597        0.000       0.000     -11.285     -43.184          235.034           69.714            0.000            0.410           40.661          -12.381            7.230            2.523            0.426           38.591            9.708          259.568           45.386            0.000            0.000
   366    12    31  2020    1598       0  hru1598        0.000       0.000     -18.843     -30.273          171.296           49.795            0.000            0.129           17.417           -1.969            3.152            2.857            0.571           37.904            9.520          192.578           47.923            0.000            0.000
   366    12    31  2020    1599       0  hru1599        0.000       0.000     -13.052      -9.259           79.673           19.918            0.000            0.061           22.994          -17.015            3.936            3.787            0.935           37.611            9.440          148.954           39.635            0.000            0.000
   366    12    31  2020    1600       0  hru1600        0.000       0.000     -12.775      -8.931           79.673           19.918            0.000            0.071           23.321          -17.275            3.992            3.819            0.938           37.611            9.440          149.123           39.474            0.000            0.000
   366    12    31  2020    1601       0  hru1601        0.000       0.000     -13.058     -46.857          235.034           69.714            0.000            0.832           41.009          -12.849            7.289            2.367            0.407           38.601            9.711          254.157           45.316            0.000            0.000
   366    12    31  2020    1602       0  hru1602        0.000       0.000     -12.932     -47.039          235.034           69.714            0.000            0.353           41.018          -12.848            7.291            2.366            0.411           38.601            9.711          256.746           45.454            0.000            0.000
   366    12    31  2020    1603       0  hru1603        0.000       0.000     -13.119     -46.990          235.034           69.714            0.000            0.573           41.014          -12.811            7.290            2.390            0.421           38.601            9.711          257.560           45.500            0.000            0.000
   366    12    31  2020    1604       0  hru1604        0.000       0.000     -13.737     -10.116           79.673           19.918            0.000            0.015           12.277           -9.025            2.101            3.207            0.844           39.025            9.826          141.073           38.324            0.000            0.000
   366    12    31  2020    1605       0  hru1605        0.000       0.000     -12.248     -27.178          171.296           49.795            0.000            2.876            8.620            4.605            1.724            2.291            0.422           37.907            9.521          140.689           30.578            0.000            0.000
   366    12    31  2020    1606       0  hru1606        0.000       0.000     -20.954     -31.913          171.296           49.795            0.000            0.144           18.124           -2.825            3.277            2.763            0.564           38.570            9.702          187.165           47.323            0.000            0.000
   366    12    31  2020    1607       0  hru1607        0.000       0.000     -13.611     -10.132           79.673           19.918            0.000            0.015           12.311           -9.043            2.107            3.213            0.845           39.151            9.861          141.218           38.125            0.000            0.000
   366    12    31  2020    1608       0  hru1608        0.000       0.000      -8.509      -4.203          171.296           49.795            0.000            0.125           19.040           -3.182            3.437            2.956            0.579           39.045            9.832          200.793           48.890            0.000            0.000
   366    12    31  2020    1609       0  hru1609        0.000       0.000      -6.180     -26.139          171.296           49.795            0.000            7.578            9.530            3.187            1.901            1.438            0.247           38.658            9.726           61.123           11.313            0.000            0.000
   366    12    31  2020    1610       0  hru1610        0.000       0.000      -8.842      -4.463          171.296           49.795            0.000            0.081           18.026           -2.376            3.257            2.886            0.578           39.045            9.832          202.388           49.378            0.000            0.000
   366    12    31  2020    1611       0  hru1611        0.000       0.000      -8.879      -5.639          171.296           49.795            0.000            0.034            8.927            4.758            1.782            2.829            0.554           39.045            9.832          195.003           47.528            0.000            0.000
   366    12    31  2020    1612       0  hru1612        0.000       0.000      -8.821      -5.580          171.296           49.795            0.000            0.030            8.856            4.820            1.769            2.872            0.559           39.025            9.826          194.358           47.463            0.000            0.000
   366    12    31  2020    1613       0  hru1613        0.000       0.000     -21.540     -38.574          171.296           49.795            0.000            0.537           18.549           -3.041            3.345            2.772            0.545           38.159            9.590          182.591           42.706            0.000            0.000
   366    12    31  2020    1614       0  hru1614        0.000       0.000      -9.303      -7.042          171.296           49.795            0.000            0.060           15.619           -0.621            2.842            2.865            0.562           38.333            9.637          196.781           47.970            0.000            0.000
   366    12    31  2020    1615       0  hru1615        0.000       0.000     -11.552     -37.220          235.034           69.714            0.000            0.334           13.450            8.364            2.873            1.995            0.345           38.325            9.635          220.157           41.647            0.000            0.000
   366    12    31  2020    1616       0  hru1616        0.000       0.000     -15.555     -34.047          171.296           49.795            0.000            0.118           18.091           -2.436            3.279            2.723            0.524           38.011            9.549          178.447           38.074            0.000            0.000
   366    12    31  2020    1617       0  hru1617        0.000       0.000     -18.196     -31.495          171.296           49.795            0.000            0.082           16.118           -1.000            2.928            2.873            0.571           38.441            9.667          197.413           48.425            0.000            0.000
   366    12    31  2020    1618       0  hru1618        0.000       0.000      -9.687      -7.584          171.296           49.795            0.000            0.008            8.720            4.776            1.733            2.841            0.561           38.158            9.589          192.408           47.437            0.000            0.000
   366    12    31  2020    1619       0  hru1619        0.000       0.000     -12.719     -29.441          171.296           49.795            0.000            1.356            9.649            4.081            1.894            2.902            0.555           38.590            9.708          184.338           38.021            0.000            0.000
   366    12    31  2020    1620       0  hru1620        0.000       0.000       2.506     -26.646          235.034           69.714            0.000            0.316           23.960            0.527            4.522            2.444            0.389           38.542            9.695          171.656           27.432            0.000            0.000
   366    12    31  2020    1621       0  hru1621        0.000       0.000     -26.121     -35.696           79.673           19.918            0.000            0.009            6.479           -4.380            1.108            3.148            0.813           38.377            9.649          135.501           37.519            0.000            0.000
   366    12    31  2020    1622       0  hru1622        0.000       0.000     -26.419     -36.116           79.673           19.918            0.000            0.009            6.486           -4.401            1.110            2.999            0.797           38.584            9.706          135.602           37.618            0.000            0.000
   366    12    31  2020    1623       0  hru1623        0.000       0.000     -13.347      -9.300           79.673           19.918            0.000            0.017            6.520           -4.452            1.116            3.131            0.800           37.864            9.509          133.999           36.839            0.000            0.000
   366    12    31  2020    1624       0  hru1624        0.000       0.000     -13.598      -9.804           79.673           19.918            0.000            0.103           23.764          -17.595            4.067            3.610            0.919           39.025            9.826          150.645           40.215            0.000            0.000
   366    12    31  2020    1625       0  hru1625        0.000       0.000      -8.399      -6.675          171.296           49.795            0.000            0.029            8.907            4.756            1.778            2.755            0.554           38.999            9.819          194.316           46.489            0.000            0.000
   366    12    31  2020    1626       0  hru1626        0.000       0.000      15.662       6.428          235.034           69.714            0.000           26.939           42.473          -13.764            7.542            2.364            0.377           39.130            9.855          179.454           29.584            0.000            0.000
   366    12    31  2020    1627       0  hru1627        0.000       0.000     -14.997     -10.494           79.673           19.918            0.000            0.084           12.700           -9.309            2.173            3.190            0.836           39.130            9.855          141.523           38.428            0.000            0.000
   366    12    31  2020    1628       0  hru1628        0.000       0.000     -10.826     -43.368          235.034           69.714            0.000            2.523           42.488          -14.213            7.541            2.409            0.401           38.714            9.742          224.889           39.409            0.000            0.000
   366    12    31  2020    1629       0  hru1629        0.000       0.000     -17.269     -34.519          171.296           49.795            0.000            0.614            8.497            4.970            1.705            2.928            0.558           38.342            9.640          175.434           37.742            0.000            0.000
   366    12    31  2020    1630       0  hru1630        0.000       0.000      -8.914     -35.629          171.296           49.795            0.000            0.000           38.152          -19.682            6.647            1.183            0.198           38.541            9.694           30.839            5.570            0.000            0.000
   366    12    31  2020    1631       0  hru1631        0.000       0.000     -18.468     -31.745          171.296           49.795            0.000            0.087           16.511           -1.257            2.997            2.789            0.559           38.656            9.726          195.937           48.274            0.000            0.000
   366    12    31  2020    1632       0  hru1632        0.000       0.000      -3.254     -27.156          171.296           49.795            0.000            1.501           21.093          -12.280            3.695            1.349            0.249           38.525            9.690           57.443           13.025            0.000            0.000
   366    12    31  2020    1633       0  hru1633        0.000       0.000     -35.279     -48.557          171.296           49.795            0.000            0.000           34.562          -15.378            6.035            3.079            0.608           38.591            9.708          206.539           49.037            0.000            0.000
   366    12    31  2020    1634       0  hru1634        0.000       0.000     -28.104     -52.566          171.296           49.795            0.000            0.000           33.584          -19.018            5.830            2.606            0.458           38.658            9.726          169.870           32.885            0.000            0.000
   366    12    31  2020    1635       0  hru1635        0.000       0.000      -7.688     -10.847          171.296           49.795            0.000            0.000           38.150          -18.337            6.650            3.040            0.594           38.942            9.804          213.082           47.021            0.000            0.000
   366    12    31  2020    1636       0  hru1636        0.000       0.000       6.526       0.194          235.034           69.714            0.000            0.058           21.416            2.210            4.088            2.543            0.420           38.942            9.804          216.150           36.185            0.000            0.000
   366    12    31  2020    1637       0  hru1637        0.000       0.000     -13.260      -9.616           79.673           19.918            0.000            0.082           23.099          -17.204            3.954            3.513            0.907           37.864            9.509          150.901           39.751            0.000            0.000
   366    12    31  2020    1638       0  hru1638        0.000       0.000      -7.202     -10.592          171.296           49.795            0.000            0.000           38.393          -18.498            6.692            3.087            0.593           38.942            9.804          211.186           46.318            0.000            0.000
   366    12    31  2020    1639       0  hru1639        0.000       0.000      -4.718      -8.787          171.296           49.795            0.000            0.000           39.317          -19.282            6.850            3.106            0.596           38.942            9.804          212.567           43.716            0.000            0.000
   366    12    31  2020    1640       0  hru1640        0.000       0.000      -8.889      -4.761          171.296           49.795            0.000            0.030            8.871            4.669            1.760            2.724            0.550           38.610            9.713          190.638           47.672            0.000            0.000
   366    12    31  2020    1641       0  hru1641        0.000       0.000       5.330       1.539          235.034           69.714            0.000            2.138           42.037          -14.749            7.451            2.230            0.402           38.610            9.713          224.970           39.530            0.000            0.000
   366    12    31  2020    1642       0  hru1642        0.000       0.000     -14.174     -33.871          171.296           49.795            0.000            0.000           34.532          -15.215            6.031            2.682            0.495           38.880            9.787          177.646           36.277            0.000            0.000
   366    12    31  2020    1643       0  hru1643        0.000       0.000     -14.647     -10.169           79.673           19.918            0.000            0.079           12.435           -9.013            2.128            3.349            0.858           39.035            9.829          141.258           38.218            0.000            0.000
   366    12    31  2020    1644       0  hru1644        0.000       0.000      -3.945     -22.701          171.296           49.795            0.000           18.547            9.396            4.088            1.878            1.656            0.284           38.411            9.659           78.176           14.635            0.000            0.000
   366    12    31  2020    1645       0  hru1645        0.000       0.000     -20.356     -35.381          171.296           49.795            0.000            0.607           18.136           -2.590            3.271            2.852            0.568           38.411            9.659          195.857           45.306            0.000            0.000
   366    12    31  2020    1646       0  hru1646        0.000       0.000     -17.371     -31.035          171.296           49.795            0.000            0.080           15.703           -0.721            2.855            2.766            0.566           38.541            9.694          197.902           47.614            0.000            0.000
   366    12    31  2020    1647       0  hru1647        0.000       0.000     -18.345     -31.640          171.296           49.795            0.000            0.092           16.762           -1.607            3.041            2.842            0.568           38.803            9.766          196.643           48.014            0.000            0.000
   366    12    31  2020    1648       0  hru1648        0.000       0.000     -18.245     -29.629          171.296           49.795            0.000            0.171           17.160           -2.049            3.108            2.814            0.563           38.658            9.726          189.938           46.952            0.000            0.000
   366    12    31  2020    1649       0  hru1649        0.000       0.000      -8.504      -4.582          171.296           49.795            0.000            0.027            8.887            4.663            1.763            2.774            0.559           38.610            9.713          191.845           47.193            0.000            0.000
   366    12    31  2020    1650       0  hru1650        0.000       0.000     -12.840     -45.955          235.034           69.714            0.000            1.048           40.707          -12.478            7.239            2.477            0.426           38.591            9.708          258.131           45.600            0.000            0.000
   366    12    31  2020    1651       0  hru1651        0.000       0.000     -12.891     -44.423          235.034           69.714            0.000            1.586           41.410          -13.035            7.359            2.401            0.413           38.822            9.771          251.108           44.792            0.000            0.000
   366    12    31  2020    1652       0  hru1652        0.000       0.000     -24.194     -42.706          171.296           49.795            0.000            0.018            9.018            4.686            1.798            2.797            0.553           38.584            9.706          193.246           47.218            0.000            0.000
   366    12    31  2020    1653       0  hru1653        0.000       0.000     -11.295     -25.119          171.296           49.795            0.000            3.387           16.514           -1.530            3.004            2.388            0.424           38.555            9.698          150.674           30.732            0.000            0.000
   366    12    31  2020    1654       0  hru1654        0.000       0.000     -26.726     -46.443          171.296           49.795            0.000            0.058           17.594           -2.020            3.181            2.964            0.584           39.060            9.836          203.002           49.313            0.000            0.000
   366    12    31  2020    1655       0  hru1655        0.000       0.000      -7.850     -38.760          235.034           69.714            0.000            3.504           42.704          -14.516            7.578            2.488            0.415           38.317            9.633          210.797           36.755            0.000            0.000
   366    12    31  2020    1656       0  hru1656        0.000       0.000     -18.422     -32.498          171.296           49.795            0.000            0.029            8.830            4.714            1.752            2.807            0.558           37.800            9.492          191.654           47.201            0.000            0.000
   366    12    31  2020    1657       0  hru1657        0.000       0.000     -14.513     -49.838          235.034           69.714            0.000            1.703           41.877          -14.996            7.424            2.349            0.401           38.601            9.711          230.197           41.600            0.000            0.000
   366    12    31  2020    1658       0  hru1658        0.000       0.000     -20.797     -38.625          171.296           49.795            0.000            0.005            8.890            4.584            1.762            2.659            0.550           38.061            9.563          192.177           47.517            0.000            0.000
   366    12    31  2020    1659       0  hru1659        0.000       0.000     -11.553     -43.329          235.034           69.714            0.000            0.805           40.886          -12.533            7.269            2.440            0.421           38.591            9.708          257.133           45.345            0.000            0.000
   366    12    31  2020    1660       0  hru1660        0.000       0.000       4.656     -14.296          171.296           49.795            0.000           17.062           20.086           -4.300            3.609            1.784            0.311           38.543            9.695           95.042           18.440            0.000            0.000
   366    12    31  2020    1661       0  hru1661        0.000       0.000     -11.082     -28.733          171.296           49.795            0.000            1.383           16.478           -1.823            2.990            2.555            0.504           38.060            9.563          147.267           33.754            0.000            0.000
   366    12    31  2020    1662       0  hru1662        0.000       0.000     -28.967     -46.971          171.296           49.795            0.000            0.631           18.739           -3.391            3.378            2.774            0.547           38.591            9.708          182.331           41.475            0.000            0.000
   366    12    31  2020    1663       0  hru1663        0.000       0.000      -0.792     -22.376          171.296           49.795            0.000           17.439           10.348            3.629            2.026            2.165            0.387           38.656            9.726          120.333           23.275            0.000            0.000
   366    12    31  2020    1664       0  hru1664        0.000       0.000     -13.470     -48.265          235.034           69.714            0.000            3.307           42.427          -14.649            7.525            2.274            0.393           38.391            9.653          213.869           37.691            0.000            0.000
   366    12    31  2020    1665       0  hru1665        0.000       0.000     -19.035     -33.131          171.296           49.795            0.000            0.041            9.230            4.216            1.824            2.780            0.556           38.803            9.766          189.882           47.558            0.000            0.000
   366    12    31  2020    1666       0  hru1666        0.000       0.000     -17.873     -31.208          171.296           49.795            0.000            0.076           15.657           -0.691            2.849            2.791            0.561           38.658            9.726          199.197           48.278            0.000            0.000
   366    12    31  2020    1667       0  hru1667        0.000       0.000     -21.001     -34.231          171.296           49.795            0.000            0.189           14.616            0.102            2.675            2.839            0.568           38.601            9.711          197.445           48.196            0.000            0.000
