  jday   mon   day    yr    unit  gis_id  name            grzn        grzp        lab_min_p   act_sta_p       fertn            fertp            fixn             denit            act_nit_n        act_sta_n        org_lab_p        rsd_nitorg_n     rsd_laborg_p    no3atmo          nh4atmo          nuptake          puptake                gwsoiln          gwsoilp
   366    12    31  2020     113       0  hru0113        0.000       0.000     -30.708     -65.182          201.906           62.825            0.000            0.000           36.743            0.054            6.459            7.199            2.105           38.307            9.630          205.388           30.406            0.000            0.000
   366    12    31  2020     114       0  hru0114        0.000       0.000     -37.845     -76.602          201.906           62.825            0.000            0.000           22.893           10.466            4.137            5.906            2.251           38.307            9.630          184.782           29.265            0.000            0.000
   366    12    31  2020     115       0  hru0115        0.000       0.000     -21.804     -68.661          201.906           62.825            0.000            0.000           35.630          -21.738            6.145            1.930            0.198           38.307            9.630           26.622            3.084            0.000            0.000
   366    12    31  2020     116       0  hru0116        0.000       0.000     -28.665     -73.206          201.906           62.825            0.000            0.000           35.332          -23.383            6.080            0.824            0.067           38.307            9.630            6.019            0.548            0.000            0.000
   366    12    31  2020     117       0  hru0117        0.000       0.000     -26.559     -79.496          201.906           62.825            0.000            0.000           36.710          -10.208            6.393            4.720            1.249           38.307            9.630          136.306           19.068            0.000            0.000
   366    12    31  2020     118       0  hru0118        0.000       0.000     -33.119     -73.715          201.906           62.825            0.000            0.000           23.561            4.875            4.216            2.854            0.958           38.307            9.630           98.841           14.508            0.000            0.000
   366    12    31  2020     119       0  hru0119        0.000       0.000     -40.593     -80.907          201.906           62.825            0.000            0.000           23.188            9.362            4.174            6.737            2.077           38.307            9.630          169.169           26.168            0.000            0.000
   366    12    31  2020     120       0  hru0120        0.000       0.000     -40.480     -77.237          189.555           57.846            0.000            0.000           22.961           11.153            4.141            6.535            2.161           38.307            9.630          171.225           30.805            0.000            0.000
   366    12    31  2020     121       0  hru0121        0.000       0.000     -39.590     -76.707          189.555           57.846            0.000            0.000           23.285           10.464            4.187            6.099            1.753           37.842            9.503          151.936           26.056            0.000            0.000
   366    12    31  2020     122       0  hru0122        0.000       0.000     -39.842     -77.216          189.555           57.846            0.000            0.000           22.967           11.008            4.141            6.561            2.103           38.307            9.630          170.492           30.320            0.000            0.000
   366    12    31  2020     123       0  hru0123        0.000       0.000     -40.385     -77.589          189.555           57.846            0.000            0.000           23.773            8.942            4.267            5.504            1.590           38.307            9.630          136.267           23.653            0.000            0.000
   366    12    31  2020     124       0  hru0124        0.000       0.000     -32.048     -69.620          189.555           57.846            0.000            0.000           24.226            4.031            4.328            3.386            0.798           38.456            9.671           48.847            8.741            0.000            0.000
   366    12    31  2020     125       0  hru0125        0.000       0.000     -36.319     -74.714          199.608           63.406            0.000            0.000           23.172           11.282            4.194            4.189            1.557           37.708            9.466          157.651           24.166            0.000            0.000
   366    12    31  2020     126       0  hru0126        0.000       0.000     -27.208     -68.335          192.945           66.975            0.000            0.000           23.883            2.638            4.283            3.444            0.804           38.456            9.671           49.855            8.833            0.000            0.000
   366    12    31  2020     127       0  hru0127        0.000       0.000     -16.275     -73.999          192.945           66.975            0.000            0.000           36.325          -17.498            6.299            4.756            0.740           38.456            9.671           53.178            7.972            0.000            0.000
